"letter_id","duplicate_profile","edition","responder_caste","repeat_letter","groomid","groom","groom_caste","groom_income","income_level","height_in","age","education","education_raw","sons","daughters","unmdaughters","girl_working","father_occupation","father_absent","father_govt","father_private","father_business","father_retired","mother_occupation","mother_absent","mother_housewife","complexion_raw","complexion","looks_raw","looks","bride_income_pm","family_wealth_raw","own_house","own_apartment","own_land","own_car","profile_id"
115,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",69,27,"masters","m.a",0,1,1,0,"govt. employee",0,1,0,0,0,"govt. employee",0,0,"medium looks",NA,"","fair",NA,"",0,0,0,0,897
116,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",65,27,"masters","m.tech",1,1,1,0,"govt employee",0,1,0,0,0,"govt. employee",0,0,"medium, good looks","medium_fair","","good",NA,"flat owner",0,1,0,0,798
117,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",66,24,"bachelors","b.a",2,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"medium, medium looks","medium_fair","","fair",NA,"flat owner",0,1,0,0,813
118,FALSE,2,"MC",FALSE,1,"HCG-HI","HC",35000,"HI",65,22,"masters","m.a",0,1,1,0,"pvt employee",0,0,1,0,0,"govt employee",0,0,"nm",NA,"",NA,NA,"house owner",1,0,0,0,1223
119,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",66,25,"masters","m.sc",1,2,1,1,"govt employee",0,1,0,0,0,"retired",0,0,"nm",NA,"",NA,NA,"",0,0,0,0,822
120,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",68,25,"bachelors","b.sc",1,1,1,0,"govt employee",0,1,0,0,0,"govt. employee",0,0,"nm",NA,"",NA,NA,"",0,0,0,0,866
121,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",60,24,"bachelors","b.com",0,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"",0,0,0,0,656
122,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",61,25,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"slim",NA,"",NA,NA,"",0,0,0,0,686
123,FALSE,2,"HC",TRUE,1,"HCG-HI","HC",35000,"HI",68,27,"masters","m.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","",NA,NA,"house owner",1,0,0,0,963
124,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",61,23,"bachelors","bba",0,1,1,0,"professor",0,1,0,0,0,"pvt employee",0,0,"very fair","very_fair","",NA,NA,"",0,0,0,0,679
125,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",64,24,"masters","m.sc",0,1,1,1,"Business",0,0,0,1,0,"nm",0,0,"very fair","very_fair","",NA,NA,"",0,0,0,0,767
126,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",66,23,"masters","m.a",0,1,1,0,"govt employee",0,1,0,0,0,"govt. employee",0,0,"very fair, good looks","very_fair","","good",NA,"house owner",1,0,0,0,808
127,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",72,25,"masters","m.a",0,1,1,0,"pvt employee",0,0,1,0,0,"lecturer",0,0,"very fair, good looks","very_fair","","good",NA,"house owner",1,0,0,0,904
128,FALSE,2,"MC",FALSE,1,"HCG-HI","HC",35000,"HI",68,23,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"very fair, good looks","very_fair","","good",NA,"house owner",1,0,0,0,1272
129,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",63,21,"masters","m.a",0,1,1,1,"Business",0,0,0,1,0,"govt. employee",0,0,"very fair, good looks","very_fair","","good",NA,"house owner",1,0,0,0,732
130,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",67,26,"bachelors","b.sc",1,2,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"land owner",0,0,1,0,849
131,FALSE,2,"MC",FALSE,1,"HCG-HI","HC",35000,"HI",62,25,"bachelors","b.sc",1,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"land, flat owner",0,1,1,0,1171
132,FALSE,2,"MC",FALSE,1,"HCG-HI","HC",35000,"HI",64,25,"masters","m.sc",1,2,1,0,"business",0,0,0,1,0,"retired",0,0,"very fair, good looks","very_fair","","good",NA,"shop owner",0,0,0,0,1213
133,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",61,28,"bachelors","b.com",0,1,1,1,"pvt employee",0,0,1,0,0,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,696
134,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",64,21,"masters","mca",0,1,1,0,"Business",0,0,0,1,0,"govt. employee",0,0,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,757
135,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",68,23,"masters","m.a",0,1,1,0,"Business",0,0,0,1,0,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,862
136,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",62,24,"masters","m.a",0,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,709
137,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",69,25,"masters","m.a",0,2,2,0,"pvt employee",0,0,1,0,0,"pvt employee",0,0,"very fair, medium looks","very_fair","","fair",NA,"brother usa",0,0,0,0,893
138,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",66,25,"masters","m.com",0,1,1,0,"govt. employee",0,1,0,0,0,"govt. employee",0,0,"very fair, medium looks","very_fair","","fair",NA,"house owner",1,0,0,0,821
139,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",66,25,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"house owner",1,0,0,0,815
140,FALSE,2,"MC",FALSE,1,"HCG-HI","HC",35000,"HI",64,24,"masters","m.sc",1,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1211
141,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",68,26,"masters","mphil",1,1,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,873
142,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",64,24,"masters","m.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,768
143,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",65,25,"bachelors","b.a",0,1,1,1,"govt employee",0,1,0,0,0,"teacher",0,0,"very fair, very good looks","very_fair","","very_good",NA,"car, land owner",0,0,1,1,790
144,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",68,21,"below_bachelors","h.s",2,2,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"very fair, very good looks","very_fair","","very_good",NA,"house owner",1,0,0,0,856
145,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",62,24,"masters","m.sc",0,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, very good looks","very_fair","","very_good",NA,"house owner",1,0,0,0,710
146,FALSE,2,"MC",FALSE,1,"HCG-HI","HC",35000,"HI",61,22,"bachelors","b.a",0,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"very fair, very good looks","very_fair","","very_good",NA,"",0,0,0,0,1137
147,FALSE,2,"HC",TRUE,1,"HCG-HI","HC",35000,"HI",64,26,"masters","m.a",1,1,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"very fair, very good looks","very_fair","","very_good",NA,"",0,0,0,0,942
148,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",67,21,"bachelors","bba",1,2,1,0,"govt. employee",0,1,0,0,0,"nm",0,0,"very fair, very good looks","very_fair","","very_good",NA,"",0,0,0,0,834
149,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",68,23,"bachelors","bba",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"Very fair,good look","very_fair","","good",NA,"",0,0,0,0,860
150,FALSE,2,"HC",TRUE,1,"HCG-HI","HC",35000,"HI",65,24,"masters","m.sc",0,1,1,1,"govt. employee",0,1,0,0,0,"retired",0,0,"very fair,good looks","very_fair","","good",NA,"flat owner",0,1,0,0,949
151,FALSE,2,"MC",FALSE,1,"HCG-HI","HC",35000,"HI",67,26,"bachelors","b.a",1,1,1,0,"business",0,0,0,1,0,"pvt employee",0,0,"very fair,good looks","very_fair","","good",NA,"flat, car owner",0,1,0,1,1263
152,FALSE,2,"HC",FALSE,1,"HCG-HI","HC",35000,"HI",63,25,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"very fair,good looks","very_fair","","good",NA,"house owner",1,0,0,0,740
153,FALSE,2,"MC",TRUE,1,"HCG-HI","HC",35000,"HI",68,26,"masters","mba",2,1,1,1,"Retired",0,0,0,0,1,"retired",0,0,"very fair,medium looks","very_fair","","fair",NA,"flat owner",0,1,0,0,1351
154,FALSE,1,"LC",FALSE,2,"HCG-MI","HC",15000,"MI",62,26,"masters","m.a",0,1,1,1,"business",0,0,0,1,0,"housewife",0,1,"fair","fair","good looks","good",NA,"2 houses owner",1,0,0,0,306
155,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",65,25,"masters","m.sc",0,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"car owner",0,0,0,1,619
156,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,27,"masters","m.a",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","",NA,NA,"car owner",0,0,0,1,153
157,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",64,28,"masters","m.a",0,2,2,0,"Business",0,0,0,1,0,"housewife",0,1,"fair","fair","Medium good looks","fair",NA,"father handicapped",0,0,0,0,194
158,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,22,"bachelors","b.a",1,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","good looks","good",NA,"father works part time",0,0,0,0,115
159,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,21,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium good looks","fair",NA,"flat owner",0,1,0,0,114
160,FALSE,1,"MC",TRUE,2,"HCG-MI","HC",15000,"MI",63,26,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","very good looks","very_good",NA,"flat owner",0,1,0,0,641
161,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",64,28,"masters","m.a",0,2,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"fair","fair","good looks","good",NA,"flat owner",0,1,0,0,193
162,FALSE,1,"HC",TRUE,2,"HCG-MI","HC",15000,"MI",64,26,"masters","m.sc",0,1,1,1,"govt employee",0,1,0,0,0,"govt. employee",0,0,"very fair","very_fair","good looks","good",NA,"house car owner",1,0,0,1,240
163,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,28,"bachelors","b.a",NA,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","very good looks","very_good",NA,"house car owner",1,0,0,1,156
164,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",63,28,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"very fair","very_fair","very good looks","very_good",NA,"house car owner",1,0,0,1,586
165,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",62,24,"masters","mba",0,2,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","beautiful","very_good",NA,"house owner",1,0,0,0,503
166,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",62,25,"bachelors","b.sc",0,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"house owner",1,0,0,0,77
167,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",NA,31,"bachelors","b.a",0,1,1,0,"business",0,0,0,1,0,"retired",0,0,"very fair","very_fair","good looks","good",NA,"house owner",1,0,0,0,216
168,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",62,24,"masters","m.sc",0,1,1,0,"business",0,0,0,1,0,"retired",0,0,"very fair","very_fair","good looks","good",NA,"house owner",1,0,0,0,501
169,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",61,24,"masters","m.a",0,2,1,0,"govt employee",0,1,0,0,0,"retired",0,0,"very fair","very_fair","good looks","good",NA,"house owner",1,0,0,0,460
170,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",59,30,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"house owner",1,0,0,0,8
171,FALSE,1,"MC",TRUE,2,"HCG-MI","HC",15000,"MI",64,26,"masters","m.sc",1,2,1,1,"Retired",0,0,0,0,1,"govt. employee",0,0,"fair","fair","medium looks","fair",NA,"house owner",1,0,0,0,645
172,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",NA,27,"masters","m.a",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,212
173,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",61,28,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,44
174,FALSE,1,"MC",TRUE,2,"HCG-MI","HC",15000,"MI",62,21,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,634
175,FALSE,1,"MC",TRUE,2,"HCG-MI","HC",15000,"MI",61,22,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,629
176,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,22,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,116
177,FALSE,1,"MC",TRUE,2,"HCG-MI","HC",15000,"MI",63,25,"masters","m.sc",2,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,640
178,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",64,27,"bachelors","b.a",1,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,181
179,FALSE,1,"MC",TRUE,2,"HCG-MI","HC",15000,"MI",59,26,"masters","m.a",1,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"poorly fair","fair","medium looks","fair",NA,"house owner",1,0,0,0,627
180,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",63,21,"bachelors","b.a",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"house owner",1,0,0,0,538
181,TRUE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",61,24,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"house owner",1,0,0,0,31
182,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",61,24,"masters","m.a",0,2,1,0,"Retired",0,0,0,0,1,"retired",0,0,"very fair","very_fair","medium looks","fair",NA,"house owner",1,0,0,0,459
183,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",61,27,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"govt. employee",0,0,"very fair","very_fair","very good looks","very_good",NA,"house owner",1,0,0,0,469
184,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",61,31,"masters","m.d",0,2,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,360000,"house owner",1,0,0,0,476
185,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",61,26,"bachelors","b.com",3,1,1,0,"absent",1,0,0,0,0,"housewife",0,1,"nm",NA,"",NA,NA,"house owner",1,0,0,0,35
186,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",61,27,"bachelors","b.com",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"house owner,flat owner",1,1,0,0,39
187,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",60,24,"bachelors","b.sc",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair","fair","good looks","good",NA,"",NA,NA,NA,NA,13
188,FALSE,1,"LC",FALSE,2,"HCG-MI","HC",15000,"MI",61,24,"bachelors","b.sc",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"",NA,NA,NA,NA,262
189,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,24,"masters","m.sc",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"",NA,NA,NA,NA,128
190,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",60,27,"masters","m.sc",1,3,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"",NA,NA,NA,NA,437
191,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",62,22,"bachelors","b.a",0,2,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,480
192,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",62,25,"masters","m.a",0,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,512
193,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,25,"masters","m.sc",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,135
194,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",61,25,"masters","m.a",2,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,34
195,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",62,25,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,71
196,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,27,"bachelors","b.com",NA,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,148
197,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",64,26,"bachelors","b.sc",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,178
198,FALSE,1,"HC",TRUE,2,"HCG-MI","HC",15000,"MI",62,26,"masters","m.sc",1,1,1,0,"nm",0,0,0,0,0,"nm",0,0,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,232
199,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",63,27,"masters","m.a",1,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,584
200,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",64,26,"bachelors","b.a",1,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,176
201,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,27,"bachelors","b.a",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,147
202,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",62,23,"masters","m.a",0,1,1,0,"Business",0,0,0,1,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,60
203,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",49,24,"masters","m.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,2
204,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,26,"masters","m.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,140
205,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",62,26,"masters","m.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,526
206,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,22,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,119
207,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",60,26,"masters","m.a",1,1,1,0,"teacher",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,15
208,FALSE,1,"MC",TRUE,2,"HCG-MI","HC",15000,"MI",60,21,"bachelors","b.com",0,1,1,1,"Retired",0,0,0,0,1,"govt. employee",0,0,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,628
209,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",60,27,"bachelors","b.com",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,17
210,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",64,26,"bachelors","b.com",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,177
211,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",61,24,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,33
212,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",62,25,"masters","m.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,518
213,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",64,26,"masters","m.sc",0,2,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,604
214,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",57,23,"masters","m.sc",1,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,421
215,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",63,20,"bachelors","b.sc",1,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","very good looks","very_good",NA,"",NA,NA,NA,NA,113
216,FALSE,1,"HC",TRUE,2,"HCG-MI","HC",15000,"MI",63,25,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","very good looks","very_good",NA,"",NA,NA,NA,NA,238
217,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",62,25,"masters","m.a",0,1,1,0,"nm",0,0,0,0,0,"retired",0,0,"very fair","very_fair","very good looks","very_good",NA,"",NA,NA,NA,NA,513
218,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",61,29,"bachelors","b.a",0,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"",NA,"good looks","good",NA,"",NA,NA,NA,NA,474
219,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",61,29,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"",NA,"good looks","good",NA,"",NA,NA,NA,NA,49
220,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",64,28,"masters","m.a",0,1,1,0,"nm",0,0,0,0,0,"govt. employee",0,0,"fair.","fair","Medium looks","fair",NA,"",NA,NA,NA,NA,613
221,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",64,27,"bachelors","b.a",NA,2,2,0,"govt employee",0,1,0,0,0,"housewife",0,1,"",NA,"medium looks","fair",NA,"",NA,NA,NA,NA,183
222,FALSE,1,"MC",FALSE,2,"HCG-MI","HC",15000,"MI",63,25,"masters","m.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","very good looks","very_good",NA,"",NA,NA,NA,NA,560
223,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",65,25,"masters","m.a",1,1,1,0,"teacher",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","very good looks","very_good",NA,"",NA,NA,NA,NA,199
224,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",65,25,"masters","m.sc",1,2,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,200
225,FALSE,1,"HC",TRUE,2,"HCG-MI","HC",15000,"MI",68,26,"masters","m.sc",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,20000,"",NA,NA,NA,NA,245
226,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",61,23,"bachelors","b.a",NA,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,24
227,FALSE,1,"HC",TRUE,2,"HCG-MI","HC",15000,"MI",62,25,"masters","m.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,231
228,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",NA,NA,NA,"",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,217
229,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",62,25,"bachelors","b.a",1,1,1,0,"nm",0,0,0,0,0,"nm",0,0,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,72
230,FALSE,1,"HC",FALSE,2,"HCG-MI","HC",15000,"MI",64,25,"masters","m.a",0,1,1,0,"Business",0,0,0,1,0,"housewife",0,1,"very fair","very_fair","",NA,NA,"",NA,NA,NA,NA,175
